t, posRWr_ref, posRWr, posRWtheta_ref, posRWtheta
0.805200, 0.000000, -0.499581, 1.570796, -9735.160805
0.806700, 0.000000, -0.499515, 1.570796, -9753.866270
0.808200, 0.000000, -0.499928, 1.570796, -9772.545013
0.809700, 0.000000, -0.499604, 1.570796, -9791.199542
0.811200, 0.000000, -0.499443, 1.570796, -9809.904569
0.812700, 0.000000, -0.499955, 1.570796, -9828.580671
0.814200, 0.000000, -0.499627, 1.570796, -9847.239620
0.815700, 0.000000, -0.499377, 1.570796, -9865.942813
0.817200, 0.000000, -0.499977, 1.570796, -9884.616939
0.818700, 0.000000, -0.499649, 1.570796, -9903.280519
0.820200, 0.000000, -0.499310, 1.570796, -9921.981304
0.821700, 0.000000, -0.499994, 1.570796, -9940.654114
0.823200, 0.000000, -0.499668, 1.570796, -9959.321205
0.824700, 0.000000, -0.499239, 1.570796, -9978.020583
0.826200, 0.000000, -0.500000, 1.570796, -9996.692271
0.827700, 0.000000, -0.499683, 1.570796, -10015.361482
0.829200, 0.000000, -0.499163, 1.570796, -10034.060973
0.830700, 0.000000, -0.499991, 1.570796, -10052.730666
0.832200, 0.000000, -0.499695, 1.570796, -10071.401955
0.833700, 0.000000, -0.499089, 1.570796, -10090.102868
0.835200, 0.000000, -0.499970, 1.570796, -10108.768638
0.836700, 0.000000, -0.499704, 1.570796, -10127.443201
0.838200, 0.000000, -0.499029, 1.570796, -10146.146024
0.839700, 0.000000, -0.499940, 1.570796, -10164.806309
0.841200, 0.000000, -0.499710, 1.570796, -10183.485401
0.842700, 0.000000, -0.498999, 1.570796, -10202.188783
0.844200, 0.000000, -0.499903, 1.570796, -10220.844281
0.845700, 0.000000, -0.499716, 1.570796, -10239.528777
0.847200, 0.000000, -0.499001, 1.570796, -10258.230216
0.848700, 0.000000, -0.499860, 1.570796, -10276.882950
0.850200, 0.000000, -0.499727, 1.570796, -10295.572392
0.851700, 0.000000, -0.499021, 1.570796, -10314.270813
0.853200, 0.000000, -0.499816, 1.570796, -10332.922525
0.854700, 0.000000, -0.499747, 1.570796, -10351.614501
0.856200, 0.000000, -0.499051, 1.570796, -10370.311461
0.857700, 0.000000, -0.499773, 1.570796, -10388.963007
0.859200, 0.000000, -0.499775, 1.570796, -10407.654886
0.860700, 0.000000, -0.499087, 1.570796, -10426.352364
0.862200, 0.000000, -0.499734, 1.570796, -10445.003137
0.863700, 0.000000, -0.499808, 1.570796, -10463.694487
0.865200, 0.000000, -0.499127, 1.570796, -10482.393600
0.866700, 0.000000, -0.499694, 1.570796, -10501.041603
0.868200, 0.000000, -0.499844, 1.570796, -10519.734093
0.869700, 0.000000, -0.499174, 1.570796, -10538.434884
0.871200, 0.000000, -0.499651, 1.570796, -10557.078563
0.872700, 0.000000, -0.499878, 1.570796, -10575.773830
0.874200, 0.000000, -0.499227, 1.570796, -10594.474955
0.875700, 0.000000, -0.499603, 1.570796, -10613.114909
0.877200, 0.000000, -0.499910, 1.570796, -10631.813824
0.878700, 0.000000, -0.499284, 1.570796, -10650.513342
0.880200, 0.000000, -0.499553, 1.570796, -10669.151235
0.881700, 0.000000, -0.499939, 1.570796, -10687.853631
0.883200, 0.000000, -0.499339, 1.570796, -10706.550670
0.884700, 0.000000, -0.499507, 1.570796, -10725.187845
0.886200, 0.000000, -0.499966, 1.570796, -10743.892299
0.887700, 0.000000, -0.499390, 1.570796, -10762.587729
0.889200, 0.000000, -0.499468, 1.570796, -10781.224890
0.890700, 0.000000, -0.499987, 1.570796, -10799.929807
0.892200, 0.000000, -0.499432, 1.570796, -10818.624797
0.893700, 0.000000, -0.499434, 1.570796, -10837.261717
0.895200, 0.000000, -0.499999, 1.570796, -10855.966729
0.896700, 0.000000, -0.499465, 1.570796, -10874.661971
0.898200, 0.000000, -0.499400, 1.570796, -10893.297544
0.899700, 0.000000, -0.499999, 1.570796, -10912.003532
0.901200, 0.000000, -0.499491, 1.570796, -10930.699218
0.902700, 0.000000, -0.499367, 1.570796, -10949.332624
0.904200, 0.000000, -0.499989, 1.570796, -10968.040253
0.905700, 0.000000, -0.499513, 1.570796, -10986.735971
0.907200, 0.000000, -0.499345, 1.570796, -11005.367663
0.908700, 0.000000, -0.499974, 1.570796, -11024.076981
0.910200, 0.000000, -0.499533, 1.570796, -11042.771950
0.911700, 0.000000, -0.499339, 1.570796, -11061.403074
0.913200, 0.000000, -0.499957, 1.570796, -11080.113644
0.914700, 0.000000, -0.499553, 1.570796, -11098.807345
0.916200, 0.000000, -0.499346, 1.570796, -11117.438869
0.917700, 0.000000, -0.499937, 1.570796, -11136.149824
0.919200, 0.000000, -0.499576, 1.570796, -11154.842370
0.920700, 0.000000, -0.499362, 1.570796, -11173.475027
0.922200, 0.000000, -0.499913, 1.570796, -11192.185476
0.923700, 0.000000, -0.499603, 1.570796, -11210.877067
0.925200, 0.000000, -0.499381, 1.570796, -11229.511260
0.926700, 0.000000, -0.499887, 1.570796, -11248.220859
0.928200, 0.000000, -0.499634, 1.570796, -11266.911566
0.929700, 0.000000, -0.499398, 1.570796, -11285.547188
0.931200, 0.000000, -0.499858, 1.570796, -11304.256238
0.932700, 0.000000, -0.499664, 1.570796, -11322.946094
0.934200, 0.000000, -0.499413, 1.570796, -11341.582923
0.935700, 0.000000, -0.499827, 1.570796, -11360.291642
0.937200, 0.000000, -0.499693, 1.570796, -11378.980591
0.938700, 0.000000, -0.499431, 1.570796, -11397.618823
0.940200, 0.000000, -0.499798, 1.570796, -11416.327087
0.941700, 0.000000, -0.499723, 1.570796, -11435.014997
0.943200, 0.000000, -0.499452, 1.570796, -11453.655168
0.944700, 0.000000, -0.499769, 1.570796, -11472.362647
0.946200, 0.000000, -0.499754, 1.570796, -11491.049466
0.947700, 0.000000, -0.499478, 1.570796, -11509.691829
0.949200, 0.000000, -0.499738, 1.570796, -11528.398299
0.950700, 0.000000, -0.499788, 1.570796, -11547.084215
0.952200, 0.000000, -0.499504, 1.570796, -11565.728621
0.953700, 0.000000, -0.499699, 1.570796, -11584.434176
0.955200, 0.000000, -0.499825, 1.570796, -11603.119285
0.956700, 0.000000, -0.499530, 1.570796, -11621.765531
0.958200, 0.000000, -0.499651, 1.570796, -11640.470546
0.959700, 0.000000, -0.499862, 1.570796, -11659.154457
0.961200, 0.000000, -0.499555, 1.570796, -11677.802685
0.962700, 0.000000, -0.499593, 1.570796, -11696.507766
0.964200, 0.000000, -0.499895, 1.570796, -11715.189646
0.965700, 0.000000, -0.499578, 1.570796, -11733.840382
0.967200, 0.000000, -0.499524, 1.570796, -11752.545826
0.968700, 0.000000, -0.499925, 1.570796, -11771.224929
0.970200, 0.000000, -0.499601, 1.570796, -11789.878974
0.971700, 0.000000, -0.499452, 1.570796, -11808.584129
0.973200, 0.000000, -0.499952, 1.570796, -11827.260529
0.974700, 0.000000, -0.499624, 1.570796, -11845.918886
0.976200, 0.000000, -0.499385, 1.570796, -11864.622374
0.977700, 0.000000, -0.499975, 1.570796, -11883.296706
0.979200, 0.000000, -0.499646, 1.570796, -11901.959746
0.980700, 0.000000, -0.499319, 1.570796, -11920.660803
0.982200, 0.000000, -0.499992, 1.570796, -11939.333751
0.983700, 0.000000, -0.499666, 1.570796, -11958.000490
0.985200, 0.000000, -0.499248, 1.570796, -11976.699962
0.986700, 0.000000, -0.500000, 1.570796, -11995.371811
0.988200, 0.000000, -0.499681, 1.570796, -12014.040798
0.989700, 0.000000, -0.499173, 1.570796, -12032.740194
0.991200, 0.000000, -0.499993, 1.570796, -12051.410228
0.992700, 0.000000, -0.499694, 1.570796, -12070.081203
0.994200, 0.000000, -0.499098, 1.570796, -12088.781884
0.995700, 0.000000, -0.499973, 1.570796, -12107.448261
0.997200, 0.000000, -0.499703, 1.570796, -12126.122341
0.998700, 0.000000, -0.499035, 1.570796, -12144.824958
1.000200, 0.000000, -0.499944, 1.570796, -12163.485941
1.001700, 0.000000, -0.499709, 1.570796, -12182.164407
1.003200, 0.000000, -0.499001, 1.570796, -12200.867852
1.004700, 0.000000, -0.499908, 1.570796, -12219.523844
1.006200, 0.000000, -0.499715, 1.570796, -12238.207647
1.007700, 0.000000, -0.498999, 1.570796, -12256.909447
1.009200, 0.000000, -0.499866, 1.570796, -12275.562416
1.010700, 0.000000, -0.499725, 1.570796, -12294.251341
1.012200, 0.000000, -0.499018, 1.570796, -12312.950092
1.013700, 0.000000, -0.499822, 1.570796, -12331.601864
1.015200, 0.000000, -0.499744, 1.570796, -12350.293686
1.016700, 0.000000, -0.499047, 1.570796, -12368.990709
1.018200, 0.000000, -0.499779, 1.570796, -12387.642271
1.019700, 0.000000, -0.499771, 1.570796, -12406.334248
1.021200, 0.000000, -0.499082, 1.570796, -12425.031581
1.022700, 0.000000, -0.499739, 1.570796, -12443.682543
1.024200, 0.000000, -0.499804, 1.570796, -12462.373888
1.025700, 0.000000, -0.499122, 1.570796, -12481.072768
1.027200, 0.000000, -0.499699, 1.570796, -12499.721235
1.028700, 0.000000, -0.499839, 1.570796, -12518.413479
1.030200, 0.000000, -0.499168, 1.570796, -12537.114107
1.031700, 0.000000, -0.499656, 1.570796, -12555.758339
1.033200, 0.000000, -0.499874, 1.570796, -12574.453194
1.034700, 0.000000, -0.499220, 1.570796, -12593.154387
1.036200, 0.000000, -0.499609, 1.570796, -12611.794717
1.037700, 0.000000, -0.499906, 1.570796, -12630.493158
1.039200, 0.000000, -0.499277, 1.570796, -12649.192963
1.040700, 0.000000, -0.499559, 1.570796, -12667.831028
1.042200, 0.000000, -0.499935, 1.570796, -12686.533047
1.043700, 0.000000, -0.499333, 1.570796, -12705.230375
1.045200, 0.000000, -0.499512, 1.570796, -12723.867586
1.046700, 0.000000, -0.499963, 1.570796, -12742.571881
1.048200, 0.000000, -0.499384, 1.570796, -12761.267441
1.049700, 0.000000, -0.499473, 1.570796, -12779.904592
1.051200, 0.000000, -0.499985, 1.570796, -12798.609507
1.052700, 0.000000, -0.499428, 1.570796, -12817.304504
1.054200, 0.000000, -0.499438, 1.570796, -12835.941505
1.055700, 0.000000, -0.499998, 1.570796, -12854.646468
1.057200, 0.000000, -0.499461, 1.570796, -12873.341657
1.058700, 0.000000, -0.499404, 1.570796, -12891.977463
1.060200, 0.000000, -0.499999, 1.570796, -12910.683279
1.061700, 0.000000, -0.499488, 1.570796, -12929.378919
1.063200, 0.000000, -0.499371, 1.570796, -12948.012598
1.064700, 0.000000, -0.499990, 1.570796, -12966.720010
1.066200, 0.000000, -0.499510, 1.570796, -12985.415764
1.067700, 0.000000, -0.499347, 1.570796, -13004.047609
1.069200, 0.000000, -0.499976, 1.570796, -13022.756730
1.070700, 0.000000, -0.499531, 1.570796, -13041.451833
1.072200, 0.000000, -0.499339, 1.570796, -13060.082969
1.073700, 0.000000, -0.499959, 1.570796, -13078.793423
1.075200, 0.000000, -0.499551, 1.570796, -13097.487287
1.076700, 0.000000, -0.499345, 1.570796, -13116.118718
1.078200, 0.000000, -0.499940, 1.570796, -13134.829677
1.079700, 0.000000, -0.499573, 1.570796, -13153.522353
1.081200, 0.000000, -0.499360, 1.570796, -13172.154836
1.082700, 0.000000, -0.499917, 1.570796, -13190.865384
1.084200, 0.000000, -0.499600, 1.570796, -13209.557089
1.085700, 0.000000, -0.499379, 1.570796, -13228.191087
1.087200, 0.000000, -0.499890, 1.570796, -13246.900783
1.088700, 0.000000, -0.499630, 1.570796, -13265.591598
1.090200, 0.000000, -0.499396, 1.570796, -13284.227057
1.091700, 0.000000, -0.499862, 1.570796, -13302.936156
1.093200, 0.000000, -0.499660, 1.570796, -13321.626119
1.094700, 0.000000, -0.499412, 1.570796, -13340.262799
1.096200, 0.000000, -0.499831, 1.570796, -13358.971560
1.097700, 0.000000, -0.499690, 1.570796, -13377.660629
1.099200, 0.000000, -0.499428, 1.570796, -13396.298656
1.100700, 0.000000, -0.499801, 1.570796, -13415.006994
1.102200, 0.000000, -0.499719, 1.570796, -13433.695040
1.103700, 0.000000, -0.499449, 1.570796, -13452.334945
1.105200, 0.000000, -0.499773, 1.570796, -13471.042540
1.106700, 0.000000, -0.499750, 1.570796, -13489.729490
1.108200, 0.000000, -0.499474, 1.570796, -13508.371581
1.109700, 0.000000, -0.499742, 1.570796, -13527.078178
1.111200, 0.000000, -0.499784, 1.570796, -13545.764195
1.112700, 0.000000, -0.499501, 1.570796, -13564.408359
1.114200, 0.000000, -0.499704, 1.570796, -13583.114014
1.115700, 0.000000, -0.499820, 1.570796, -13601.799234
1.117200, 0.000000, -0.499527, 1.570796, -13620.445252
1.118700, 0.000000, -0.499658, 1.570796, -13639.150304
1.120200, 0.000000, -0.499858, 1.570796, -13657.834404
1.121700, 0.000000, -0.499552, 1.570796, -13676.482361
1.123200, 0.000000, -0.499601, 1.570796, -13695.187403
1.124700, 0.000000, -0.499891, 1.570796, -13713.869588
1.126200, 0.000000, -0.499576, 1.570796, -13732.519973
1.127700, 0.000000, -0.499533, 1.570796, -13751.225386
1.129200, 0.000000, -0.499921, 1.570796, -13769.904851
1.130700, 0.000000, -0.499598, 1.570796, -13788.558428
1.132200, 0.000000, -0.499461, 1.570796, -13807.263687
1.133700, 0.000000, -0.499948, 1.570796, -13825.940396
1.135200, 0.000000, -0.499621, 1.570796, -13844.598168
1.136700, 0.000000, -0.499393, 1.570796, -13863.301937
1.138200, 0.000000, -0.499972, 1.570796, -13881.976487
1.139700, 0.000000, -0.499644, 1.570796, -13900.638971
1.141200, 0.000000, -0.499327, 1.570796, -13919.340313
1.142700, 0.000000, -0.499991, 1.570796, -13938.013406
1.144200, 0.000000, -0.499663, 1.570796, -13956.679767
1.145700, 0.000000, -0.499257, 1.570796, -13975.379357
1.147200, 0.000000, -0.500000, 1.570796, -13994.051356
1.148700, 0.000000, -0.499680, 1.570796, -14012.720115
1.150200, 0.000000, -0.499182, 1.570796, -14031.419439
1.151700, 0.000000, -0.499995, 1.570796, -14050.089783
1.153200, 0.000000, -0.499692, 1.570796, -14068.760464
1.154700, 0.000000, -0.499107, 1.570796, -14087.460925
1.156200, 0.000000, -0.499976, 1.570796, -14106.127877
1.157700, 0.000000, -0.499702, 1.570796, -14124.801495
1.159200, 0.000000, -0.499041, 1.570796, -14143.503887
1.160700, 0.000000, -0.499948, 1.570796, -14162.165576
1.162200, 0.000000, -0.499709, 1.570796, -14180.843432
1.163700, 0.000000, -0.499003, 1.570796, -14199.546898
1.165200, 0.000000, -0.499913, 1.570796, -14218.203418
1.166700, 0.000000, -0.499714, 1.570796, -14236.886527
1.168200, 0.000000, -0.498998, 1.570796, -14255.588661
1.169700, 0.000000, -0.499871, 1.570796, -14274.241895
1.171200, 0.000000, -0.499723, 1.570796, -14292.930266
1.172700, 0.000000, -0.499015, 1.570796, -14311.629372
1.174200, 0.000000, -0.499827, 1.570796, -14330.281219
1.175700, 0.000000, -0.499741, 1.570796, -14348.972842
1.177200, 0.000000, -0.499043, 1.570796, -14367.669960
1.178700, 0.000000, -0.499784, 1.570796, -14386.321534
1.180200, 0.000000, -0.499767, 1.570796, -14405.013596
1.181700, 0.000000, -0.499078, 1.570796, -14423.710802
1.183200, 0.000000, -0.499743, 1.570796, -14442.361922
1.184700, 0.000000, -0.499799, 1.570796, -14461.053289
1.186200, 0.000000, -0.499117, 1.570796, -14479.751942
1.187700, 0.000000, -0.499704, 1.570796, -14498.400841
1.189200, 0.000000, -0.499835, 1.570796, -14517.092867
1.190700, 0.000000, -0.499162, 1.570796, -14535.793311
1.192200, 0.000000, -0.499662, 1.570796, -14554.438104
1.193700, 0.000000, -0.499870, 1.570796, -14573.132563
1.195200, 0.000000, -0.499213, 1.570796, -14591.833791
1.196700, 0.000000, -0.499615, 1.570796, -14610.474525
1.198200, 0.000000, -0.499902, 1.570796, -14629.172492
1.199700, 0.000000, -0.499270, 1.570796, -14647.872566
1.201200, 0.000000, -0.499565, 1.570796, -14666.510826
1.202700, 0.000000, -0.499932, 1.570796, -14685.212446
1.204200, 0.000000, -0.499326, 1.570796, -14703.910075
1.205700, 0.000000, -0.499518, 1.570796, -14722.547335
1.207200, 0.000000, -0.499959, 1.570796, -14741.251444
1.208700, 0.000000, -0.499378, 1.570796, -14759.947153
1.210200, 0.000000, -0.499477, 1.570796, -14778.584294
1.211700, 0.000000, -0.499982, 1.570796, -14797.289198
1.213200, 0.000000, -0.499423, 1.570796, -14815.984213
1.214700, 0.000000, -0.499442, 1.570796, -14834.621277
1.216200, 0.000000, -0.499997, 1.570796, -14853.326206
1.217700, 0.000000, -0.499457, 1.570796, -14872.021347
1.219200, 0.000000, -0.499408, 1.570796, -14890.657368
1.220700, 0.000000, -0.500000, 1.570796, -14909.363024
1.222200, 0.000000, -0.499485, 1.570796, -14928.058613
1.223700, 0.000000, -0.499375, 1.570796, -14946.692572
1.225200, 0.000000, -0.499992, 1.570796, -14965.399766
1.226700, 0.000000, -0.499508, 1.570796, -14984.095544
1.228200, 0.000000, -0.499350, 1.570796, -15002.727561
1.229700, 0.000000, -0.499978, 1.570796, -15021.436480
1.231200, 0.000000, -0.499528, 1.570796, -15040.131706
1.232700, 0.000000, -0.499339, 1.570796, -15058.762870
1.234200, 0.000000, -0.499961, 1.570796, -15077.473195
1.235700, 0.000000, -0.499548, 1.570796, -15096.167224
1.237200, 0.000000, -0.499343, 1.570796, -15114.798572
1.238700, 0.000000, -0.499942, 1.570796, -15133.509522
1.240200, 0.000000, -0.499570, 1.570796, -15152.202330
1.241700, 0.000000, -0.499358, 1.570796, -15170.834648
1.243200, 0.000000, -0.499920, 1.570796, -15189.545287
1.244700, 0.000000, -0.499596, 1.570796, -15208.237108
1.246200, 0.000000, -0.499376, 1.570796, -15226.870909
1.247700, 0.000000, -0.499894, 1.570796, -15245.580707
1.249200, 0.000000, -0.499626, 1.570796, -15264.271630
1.250700, 0.000000, -0.499394, 1.570796, -15282.906922
1.252200, 0.000000, -0.499865, 1.570796, -15301.616074
1.253700, 0.000000, -0.499656, 1.570796, -15320.306144
1.255200, 0.000000, -0.499410, 1.570796, -15338.942676
1.256700, 0.000000, -0.499835, 1.570796, -15357.651478
1.258200, 0.000000, -0.499686, 1.570796, -15376.340664
1.259700, 0.000000, -0.499426, 1.570796, -15394.978497
1.261200, 0.000000, -0.499805, 1.570796, -15413.686902
1.262700, 0.000000, -0.499716, 1.570796, -15432.375084
1.264200, 0.000000, -0.499446, 1.570796, -15451.014728
1.265700, 0.000000, -0.499776, 1.570796, -15469.722435
1.267200, 0.000000, -0.499746, 1.570796, -15488.409517
1.268700, 0.000000, -0.499471, 1.570796, -15507.051336
1.270200, 0.000000, -0.499746, 1.570796, -15525.758060
1.271700, 0.000000, -0.499779, 1.570796, -15544.444180
1.273200, 0.000000, -0.499498, 1.570796, -15563.088099
1.274700, 0.000000, -0.499709, 1.570796, -15581.793859
1.276200, 0.000000, -0.499816, 1.570796, -15600.479185
1.277700, 0.000000, -0.499524, 1.570796, -15619.124977
1.279200, 0.000000, -0.499664, 1.570796, -15637.830074
1.280700, 0.000000, -0.499853, 1.570796, -15656.514350
1.282200, 0.000000, -0.499549, 1.570796, -15675.162044
1.283700, 0.000000, -0.499609, 1.570796, -15693.867055
1.285200, 0.000000, -0.499887, 1.570796, -15712.549532
1.286700, 0.000000, -0.499573, 1.570796, -15731.199577
1.288200, 0.000000, -0.499542, 1.570796, -15749.904950
1.289700, 0.000000, -0.499918, 1.570796, -15768.584777
1.291200, 0.000000, -0.499595, 1.570796, -15787.237902
1.292700, 0.000000, -0.499469, 1.570796, -15805.943244
1.294200, 0.000000, -0.499945, 1.570796, -15824.620271
1.295700, 0.000000, -0.499618, 1.570796, -15843.277468
1.297200, 0.000000, -0.499401, 1.570796, -15861.981501
1.298700, 0.000000, -0.499969, 1.570796, -15880.656280
1.300200, 0.000000, -0.499641, 1.570796, -15899.318194
1.301700, 0.000000, -0.499336, 1.570796, -15918.019834
1.303200, 0.000000, -0.499989, 1.570796, -15936.693078
1.304700, 0.000000, -0.499661, 1.570796, -15955.359036
1.306200, 0.000000, -0.499266, 1.570796, -15974.058768
1.307700, 0.000000, -0.499999, 1.570796, -15992.730909
1.309200, 0.000000, -0.499678, 1.570796, -16011.399431
1.310700, 0.000000, -0.499192, 1.570796, -16030.098706
1.312200, 0.000000, -0.499996, 1.570796, -16048.769331
1.313700, 0.000000, -0.499691, 1.570796, -16067.439736
1.315200, 0.000000, -0.499116, 1.570796, -16086.139991
1.316700, 0.000000, -0.499979, 1.570796, -16104.807486
1.318200, 0.000000, -0.499701, 1.570796, -16123.480663
1.319700, 0.000000, -0.499048, 1.570796, -16142.182817
1.321200, 0.000000, -0.499952, 1.570796, -16160.845213
1.322700, 0.000000, -0.499708, 1.570796, -16179.522476
1.324200, 0.000000, -0.499006, 1.570796, -16198.225923
1.325700, 0.000000, -0.499918, 1.570796, -16216.883002
1.327200, 0.000000, -0.499713, 1.570796, -16235.565420
1.328700, 0.000000, -0.498998, 1.570796, -16254.267858
1.330200, 0.000000, -0.499877, 1.570796, -16272.921387
1.331700, 0.000000, -0.499722, 1.570796, -16291.609170
1.333200, 0.000000, -0.499012, 1.570796, -16310.308651
1.334700, 0.000000, -0.499833, 1.570796, -16328.960592
1.336200, 0.000000, -0.499738, 1.570796, -16347.651968
1.337700, 0.000000, -0.499039, 1.570796, -16366.349217
1.339200, 0.000000, -0.499789, 1.570796, -16385.000799
1.340700, 0.000000, -0.499764, 1.570796, -16403.692927
1.342200, 0.000000, -0.499073, 1.570796, -16422.390027
1.343700, 0.000000, -0.499748, 1.570796, -16441.041275
1.345200, 0.000000, -0.499795, 1.570796, -16459.732689
1.346700, 0.000000, -0.499112, 1.570796, -16478.431121
1.348200, 0.000000, -0.499709, 1.570796, -16497.080420
1.349700, 0.000000, -0.499830, 1.570796, -16515.772257
1.351200, 0.000000, -0.499156, 1.570796, -16534.472501
1.352700, 0.000000, -0.499667, 1.570796, -16553.117856
1.354200, 0.000000, -0.499865, 1.570796, -16571.811936
1.355700, 0.000000, -0.499207, 1.570796, -16590.513166
1.357200, 0.000000, -0.499621, 1.570796, -16609.154331
1.358700, 0.000000, -0.499898, 1.570796, -16627.851829
1.360200, 0.000000, -0.499262, 1.570796, -16646.552148
1.361700, 0.000000, -0.499571, 1.570796, -16665.190626
1.363200, 0.000000, -0.499928, 1.570796, -16683.891827
1.364700, 0.000000, -0.499319, 1.570796, -16702.589769
1.366200, 0.000000, -0.499523, 1.570796, -16721.227093
1.367700, 0.000000, -0.499956, 1.570796, -16739.930986
1.369200, 0.000000, -0.499372, 1.570796, -16758.626865
1.370700, 0.000000, -0.499482, 1.570796, -16777.263997
1.372200, 0.000000, -0.499980, 1.570796, -16795.968876
1.373700, 0.000000, -0.499418, 1.570796, -16814.663922
1.375200, 0.000000, -0.499447, 1.570796, -16833.301032
1.376700, 0.000000, -0.499995, 1.570796, -16852.005941
1.378200, 0.000000, -0.499454, 1.570796, -16870.701039
1.379700, 0.000000, -0.499413, 1.570796, -16889.337259
1.381200, 0.000000, -0.500000, 1.570796, -16908.042769
1.382700, 0.000000, -0.499482, 1.570796, -16926.738301
1.384200, 0.000000, -0.499379, 1.570796, -16945.372542
1.385700, 0.000000, -0.499993, 1.570796, -16964.079521
1.387200, 0.000000, -0.499505, 1.570796, -16982.775311
1.388700, 0.000000, -0.499352, 1.570796, -17001.407519
1.390200, 0.000000, -0.499980, 1.570796, -17020.116230
1.391700, 0.000000, -0.499526, 1.570796, -17038.811569
1.393200, 0.000000, -0.499339, 1.570796, -17057.442777
1.394700, 0.000000, -0.499963, 1.570796, -17076.152961
1.396200, 0.000000, -0.499546, 1.570796, -17094.847154
1.397700, 0.000000, -0.499342, 1.570796, -17113.478432
1.399200, 0.000000, -0.499945, 1.570796, -17132.189357
1.400700, 0.000000, -0.499567, 1.570796, -17150.882303
1.402200, 0.000000, -0.499356, 1.570796, -17169.514463
1.403700, 0.000000, -0.499923, 1.570796, -17188.225185
1.405200, 0.000000, -0.499593, 1.570796, -17206.917122
1.406700, 0.000000, -0.499374, 1.570796, -17225.550726
1.408200, 0.000000, -0.499897, 1.570796, -17244.260631
1.409700, 0.000000, -0.499622, 1.570796, -17262.951663
1.411200, 0.000000, -0.499392, 1.570796, -17281.586783
1.412700, 0.000000, -0.499869, 1.570796, -17300.295994
1.414200, 0.000000, -0.499652, 1.570796, -17318.986170
1.415700, 0.000000, -0.499408, 1.570796, -17337.622555
1.417200, 0.000000, -0.499839, 1.570796, -17356.331396
1.418700, 0.000000, -0.499682, 1.570796, -17375.020698
1.420200, 0.000000, -0.499424, 1.570796, -17393.658346
1.421700, 0.000000, -0.499809, 1.570796, -17412.366813
1.423200, 0.000000, -0.499712, 1.570796, -17431.055128
1.424700, 0.000000, -0.499444, 1.570796, -17449.694517
1.426200, 0.000000, -0.499780, 1.570796, -17468.402330
1.427700, 0.000000, -0.499743, 1.570796, -17487.089548
1.429200, 0.000000, -0.499468, 1.570796, -17505.731092
1.430700, 0.000000, -0.499750, 1.570796, -17524.437945
1.432200, 0.000000, -0.499775, 1.570796, -17543.124171
1.433700, 0.000000, -0.499494, 1.570796, -17561.767841
1.435200, 0.000000, -0.499714, 1.570796, -17580.473710
1.436700, 0.000000, -0.499811, 1.570796, -17599.159139
1.438200, 0.000000, -0.499521, 1.570796, -17617.804704
1.439700, 0.000000, -0.499670, 1.570796, -17636.509857
1.441200, 0.000000, -0.499848, 1.570796, -17655.194297
1.442700, 0.000000, -0.499546, 1.570796, -17673.841736
1.444200, 0.000000, -0.499616, 1.570796, -17692.546723
1.445700, 0.000000, -0.499883, 1.570796, -17711.229476
1.447200, 0.000000, -0.499570, 1.570796, -17729.879193
1.448700, 0.000000, -0.499551, 1.570796, -17748.584520
1.450200, 0.000000, -0.499914, 1.570796, -17767.264706
1.451700, 0.000000, -0.499593, 1.570796, -17785.917397
1.453200, 0.000000, -0.499478, 1.570796, -17804.622799
1.454700, 0.000000, -0.499942, 1.570796, -17823.300154
1.456200, 0.000000, -0.499615, 1.570796, -17841.956789
1.457700, 0.000000, -0.499409, 1.570796, -17860.661065
1.459200, 0.000000, -0.499967, 1.570796, -17879.336086
1.460700, 0.000000, -0.499638, 1.570796, -17897.997417
1.462200, 0.000000, -0.499344, 1.570796, -17916.699365
1.463700, 0.000000, -0.499987, 1.570796, -17935.372767
1.465200, 0.000000, -0.499659, 1.570796, -17954.038297
1.466700, 0.000000, -0.499275, 1.570796, -17972.738195
1.468200, 0.000000, -0.499999, 1.570796, -17991.410473
1.469700, 0.000000, -0.499676, 1.570796, -18010.078745
1.471200, 0.000000, -0.499201, 1.570796, -18028.777993
1.472700, 0.000000, -0.499997, 1.570796, -18047.448873
1.474200, 0.000000, -0.499690, 1.570796, -18066.119018
1.475700, 0.000000, -0.499125, 1.570796, -18084.819085
1.477200, 0.000000, -0.499982, 1.570796, -18103.487087
1.478700, 0.000000, -0.499700, 1.570796, -18122.159844
1.480200, 0.000000, -0.499056, 1.570796, -18140.861751
1.481700, 0.000000, -0.499956, 1.570796, -18159.524852
1.483200, 0.000000, -0.499707, 1.570796, -18178.201538
1.484700, 0.000000, -0.499010, 1.570796, -18196.904927
1.486200, 0.000000, -0.499922, 1.570796, -18215.562596
1.487700, 0.000000, -0.499713, 1.570796, -18234.244328
1.489200, 0.000000, -0.498997, 1.570796, -18252.947035
1.490700, 0.000000, -0.499882, 1.570796, -18271.600892
1.492200, 0.000000, -0.499720, 1.570796, -18290.288058
1.493700, 0.000000, -0.499009, 1.570796, -18308.987928
1.495200, 0.000000, -0.499838, 1.570796, -18327.639981
1.496700, 0.000000, -0.499735, 1.570796, -18346.331064
1.498200, 0.000000, -0.499035, 1.570796, -18365.028477
1.499700, 0.000000, -0.499795, 1.570796, -18383.680071
1.501200, 0.000000, -0.499760, 1.570796, -18402.372239
